,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
489,Casa na Ql 16 Lago Sul,1800 m² área total 800 m² área útil 4 Quartos 6 Banheiros 7 Vagas,R$ 18.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-na-ql-16-lago-sul-2948237729.html,30-07-20
490,Casa Térrea E Reformada na Qi 21 Lago Sul,800 m² área total 4 Quartos 2 Vagas,R$ 14.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-terrea-e-reformada-na-qi-21-lago-sul-2948240247.html,30-07-20
491,Casa Térrea E Reformada na Qi 21 Lago Sul,800 m² área total 4 Quartos 2 Vagas,R$ 14.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-terrea-e-reformada-na-qi-21-lago-sul-2948240246.html,30-07-20
492,"Casa para Aluguel - Ceilândia, 2 Quartos, 50 m²",50 m² área total 50 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 850,"Setor Q Qnq 4 Conjunto 11, Ceilandia Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-ceilandia-2-quartos-50-m-sup2-2948205506.html,30-07-20
493,"Casa para Aluguel - Ceilândia, 2 Quartos, 50 m²",50 m² área total 50 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 850,"Setor Q Qnq 4, Ceilandia Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-ceilandia-2-quartos-50-m-sup2-2948205466.html,30-07-20
494,Qi 09 - Pertinho Do Metrô - Estação Feira,90 m² área total 70 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.900,"QI 9 CONJUNTO M CASA 15, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/qi-09-pertinho-do-metro-estacao-feira-2948205318.html,30-07-20
495,Casa Com 5 Suítes no Lago Norte,2600 m² área total 600 m² área útil 5 Quartos 9 Banheiros 3 Vagas,R$ 12.400,"SMLN MI 6, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-5-suites-no-lago-norte-2948119929.html,30-07-20
496,Estância Jardim Botânico!,748 m² área total 530 m² área útil 4 Quartos 7 Banheiros 4 Vagas,R$ 8.500,"Estância Jardim Botânico, Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/estancia-jardim-botanico!-2948134550.html,30-07-20
497,Alugo Kitnet na Qms 27 Lote 18 - A Setor De Mansões Sobradinho - Df,30 m² área total 30 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 550,"QMS 27 LOTE 18 A KIT 01 , Setor De Mansões De Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-kitnet-na-qms-27-lote-18-a-setor-de-mans-es-2948125425.html,30-07-20
498,Casa Comercial Setor Sul,447 m² área total 323 m² área útil 0 Quartos 0 Banheiros 8 Vagas,R$ 6.500,"Rua 86-E 98, Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-comercial-setor-sul-2948120912.html,30-07-20
499,"Casa para Aluguel - Setor Bueno, 4 Quartos, 300 m²",300 m² área total 300 m² área útil 4 Quartos 4 Banheiros 5 Vagas,R$ 5.200,"Avenida C198, Setor Bueno, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-bueno-4-quartos-300-2948109043.html,30-07-20
500,"Linda Casa! Qi 25, Uma Das Quadras Excelentes Do Lago Sul Com 987 m²",987 m² área total 987 m² área útil 4 Quartos 8 Banheiros 2 Vagas,R$ 28.000,"SHIS Qi 25 conjunto 13, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-casa!-qi-25-uma-das-quadras-excelentes-do-lago-2948007980.html,30-07-20
501,"Casa 2 Suítes (Estilo Kitnet) para Alugar, 60 m² Por R$2.500/mês - Taguatinga Norte - Taguatinga/df",60 m² área total 60 m² área útil 2 Quartos 2 Banheiros 12 Vagas,R$ 2.500,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-2-suites-estilo-kitnet-para-alugar-60-m-sup2-2948095361.html,30-07-20
502,Casa para Aluguel - no Nucleo Bandeirante,328 m² área total 300 m² área útil 0 Quartos,R$ 3.300,"Avenida Contorno Bloco 1145 Casa 01, Nucleo Bandeirante, Núcleo Bandeirante",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-nucleo-bandeirante-2948099692.html,30-07-20
503,"Casa para Alugar, 80 m² Por R$2.500,00/mês - Taguatinga Norte - Taguatinga/df",350 m² área total 80 m² área útil 3 Quartos 1 Banheiro 8 Vagas,R$ 2.500,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-80-m-sup2--por-r$2.500-00-mes-2948095360.html,30-07-20
504,Lago Sul - Shis Qi 26 - Piscina - Churrasqueira,359 m² área total 359 m² área útil 2 Quartos 3 Vagas,R$ 13.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/lago-sul-shis-qi-26-piscina-churrasqueira-2948062973.html,30-07-20
505,"Casa para Aluguel - Jardim Atlântico, 3 Quartos, 170 m²",170 m² área total 170 m² área útil 3 Quartos 3 Banheiros 4 Vagas,R$ 4.230,"Rua Badejo, Jardim Atlântico, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-jardim-atlantico-3-quartos-170-2948062505.html,30-07-20
506,Casa - Taguatinga Norte,120 m² área total 120 m² área útil 3 Quartos 0 Banheiros,R$ 1.000,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-2948073208.html,30-07-20
507,Casa - Sobradinho,100 m² área total 2 Quartos 1 Banheiro,R$ 1.000,"Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/casa-sobradinho-2948073238.html,30-07-20
508,Casa - Sobradinho,120 m² área total 3 Quartos 1 Banheiro,R$ 1.300,"Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/casa-sobradinho-2948073239.html,30-07-20
509,"Casa Com 3 Dormitórios para Alugar, 80 m² Por R$2.200/mês - Setor Sul - Goiânia/go",80 m² área total 80 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 2.200,"Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-80-m-sup2--por-2948056038.html,30-07-20
510,Shin Qi 01 Colonial Ponta De Quadra,894 m² área total 894 m² área útil 7 Quartos 7 Banheiros 4 Vagas,R$ 13.650,"SHIN QI 01 COLONIAL PONTA DE QUADRA, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-qi-01-colonial-ponta-de-quadra-2948020732.html,30-07-20
511,Casa Térrea E Reformada na Qi 21 Lago Sul,800 m² área total 4 Quartos 2 Vagas,R$ 14.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-terrea-e-reformada-na-qi-21-lago-sul-2948028110.html,30-07-20
512,Shis Ql 10 Lago Sul,800 m² área total 460 m² área útil 4 Quartos 1 Banheiro 4 Vagas,R$ 9.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-10-lago-sul-111187092.html,30-07-20
513,Quadra Qnm 36 Conjunto Y,2 Quartos 1 Banheiro 1 Vaga,R$ 850,"Quadra QNM 36 Conjunto Y, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/quadra-qnm-36-conjunto-y-2947996152.html,30-07-20
514,Quadra Qe 13 Conjunto K,100 m² área total 100 m² área útil 5 Quartos 2 Banheiros 1 Vaga,R$ 2.210,"Quadra QE 13 Conjunto K, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/quadra-qe-13-conjunto-k-2947959626.html,30-07-20
515,Exelente Casa Nova - Ql 26 Com Projeto Assinado Pelo Renomado Arquieto Giovanini Lettieri Com 05 Suí,778 m² área total 745 m² área útil 5 Quartos 6 Banheiros 6 Vagas,R$ 28.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/exelente-casa-nova-ql-26-com-projeto-assinado-pelo-2947929316.html,30-07-20
516,Aluga - Se Casa no Lago Sul,650 m² área total 630 m² área útil 5 Quartos 2 Banheiros 15 Vagas,R$ 9.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/aluga-se-casa-no-lago-sul-2947932682.html,30-07-20
517,Alugo Casa Qd 5 Jardim Roriz,128 m² área total 127 m² área útil 2 Quartos 1 Banheiro,R$ 800,"QUADRA 5 CONJUNTO 5D CASA 19, Setor Residencial Norte, Planaltina",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-qd-5-jardim-roriz-2947932397.html,30-07-20
518,Shis Ql 10! Casa Aconchegante!,1200 m² área total 700 m² área útil 4 Quartos 8 Banheiros 6 Vagas,R$ 17.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-10!-casa-aconchegante!-2947916094.html,30-07-20
519,"Sobrado Com 3 Dormitórios para Alugar, 161 m² Por R$2.500/mês - Sítios Santa Luzia - Aparecida De G",170 m² área total 161 m² área útil 3 Quartos 4 Banheiros 2 Vagas,R$ 2.500,"Rua X 28 131, Sítios Santa Luzia, Aparecida de Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-para-alugar-161-m-sup2--por-2947918465.html,30-07-20
520,"Sobrado Com 3 Dormitórios para Alugar, 161 m² Por R$2.500/mês - Sítios Santa Luzia - Aparecida De G",170 m² área total 161 m² área útil 3 Quartos 4 Banheiros 2 Vagas,R$ 2.500,"Rua X 28 131, Sítios Santa Luzia, Aparecida de Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-para-alugar-161-m-sup2--por-2947918465.html,30-07-20
521,Shis Ql 12 Casa Lago Sul Peninsula Dos Ministros 4 Suites,1200 m² área total 600 m² área útil 4 Quartos 3 Vagas,R$ 24.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-12-casa-lago-sul-peninsula-dos-ministros-4-2947891953.html,30-07-20
522,Casa Park Way Smpw Quadra 18 para Alugar Com Condomínio Fechado,230 m² área total 3 Quartos 2 Vagas,R$ 2.390,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-park-way-smpw-quadra-18-para-alugar-com-2947882429.html,30-07-20
523,Casa Lago Norte 5 Suites * Ql 04,1850 m² área total 1900 m² área útil 5 Quartos 15 Vagas,R$ 30.000,"Quadra SHIN QL 4 0, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-lago-norte-5-suites-ql-04-2947878870.html,30-07-20
524,Aluguel/venda na Qms 11,1000 m² área total 180 m² área útil 4 Quartos 2 Banheiros 5 Vagas,R$ 2.000,"QMS 11 RUA 19 CASA 08 , Setor De Mansões De Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/aluguel-venda-na-qms-11-2947870459.html,30-07-20
525,Shin Ca 11 Ville Blanche Casa Com 1 Dormitório para Alugar Lago Norte Brasília Df,58 m² área total 58 m² área útil 1 Quarto 2 Banheiros 2 Vagas,R$ 2.100,"Quadra CA 11 3, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-ca-11-ville-blanche-casa-com-1-dormitorio-para-2947860352.html,30-07-20
526,Shis Ql 12 - Excelente Casa Mobiliada na Península,750 m² área total 750 m² área útil 4 Quartos 6 Banheiros 5 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-12-excelente-casa-mobiliada-na-peninsula-111292794.html,30-07-20
527,Casa - Jardim Triâgulo,2 Quartos 1 Banheiro,R$ 550,"Centro, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-jardim-triagulo-2947816589.html,30-07-20
528,Casa - Guara II,48 m² área total 48 m² área útil 1 Quarto 1 Banheiro,R$ 450,"QE 38 CONJUNTO C CASA 57 - FUNDOS, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-guara-ii-2947796585.html,30-07-20
529,Próximo Do Colégio Marista.,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.650,"Quadra QSC 25, Taguatinga Sul, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/proximo-do-colegio-marista.-2947801387.html,30-07-20
530,Qi 15/16 Alugo Casa Com 400 m² De Obra R$10.000,1500 m² área total 400 m² área útil 4 Quartos 3 Banheiros 2 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/qi-15-16-alugo-casa-com-400-m-sup2--de-obra-r$10.000-2947786019.html,30-07-20
531,"Sobrado Com 3 Dormitórios para Alugar, 515 m² Por R$11.000,00/mês - Residencial Aldeia Do Vale - Go",5350 m² área total 515 m² área útil 3 Quartos 5 Banheiros 3 Vagas,R$ 11.000,"Residencial Aldeia do Vale, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-3-dormitorios-para-alugar-515-m-sup2--por-2947783064.html,30-07-20
532,"Casa Com 3 Dormitórios para Alugar, 130 m² Por R$1.900,00/mês - Santa Genoveva - Goiânia/go",614 m² área total 130 m² área útil 3 Quartos 2 Banheiros 2 Vagas,R$ 1.900,"Santa Genoveva, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-130-m-sup2--por-2947773253.html,30-07-20
533,"Casa para Aluguel - Setor Sul, 3 Quartos, 180 m²",180 m² área total 180 m² área útil 3 Quartos 3 Banheiros 5 Vagas,R$ 1.550,"Rua 115, Setor Sul, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-sul-3-quartos-180-m-sup2-2947756990.html,30-07-20
534,Qnf 23 Oferta,70 m² área total 70 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 750,"QNF 23, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnf-23-oferta-2947754881.html,30-07-20
535,Casa - Ql 10 Lago Sul,1000 m² área total 800 m² área útil 4 Quartos 8 Banheiros 2 Vagas,R$ 40.000,"QL 10, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-ql-10-lago-sul-2947725499.html,30-07-20
536,"Casa para Aluguel - Anhanguera, 4 Quartos, 180 m²",180 m² área total 180 m² área útil 4 Quartos 4 Banheiros 4 Vagas,R$ 2.000,"Rua Coelho Neto, Anhangüera, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-anhanguera-4-quartos-180-m-sup2-2947721566.html,30-07-20
537,Aluguel - Casa Dos Fundos - 2 Qts - Morada Nobre - Valparaíso De Goiás,54 m² área total 54 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 450,"Morada Nobre, Valparaíso de Goiás",,,,,https://www.wimoveis.com.br/propriedades/aluguel-casa-dos-fundos-2-qts-morada-nobre-2947696847.html,30-07-20
538,Smdb 05,2930 m² área total 1100 m² área útil 5 Quartos 8 Banheiros 10 Vagas,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-05-2947680740.html,30-07-20
539,Disponível para Locação Escritório 730 m² - Ql 02 Conj. 03 - Prox. Aeroporto,4000 m² área total 730 m² área útil 5 Quartos 12 Banheiros 5 Vagas,R$ 12.000,"Shis QL 02 conjunto 03 Shis QL 02 conjunto 03 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/disponivel-para-locacao-escritorio-730-m-sup2--ql-02-2947673228.html,30-07-20
540,"Casa para Aluguel - Setor Marista, 4 Quartos, 268 m²",268 m² área total 268 m² área útil 4 Quartos 3 Banheiros 6 Vagas,R$ 6.500,"Rua 28, Setor Marista, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-marista-4-quartos-268-2947660896.html,30-07-20
541,Casa - Setor Central,2 Quartos 1 Banheiro,R$ 770,"Setor Central, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-central-2947666578.html,30-07-20
542,Casa - Santo Agostinho,200 m² área total 3 Quartos,R$ 750,"Santo Agostinho, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-santo-agostinho-2947658371.html,30-07-20
543,Casa para Aluguel - no Lago Sul,600 m² área total 600 m² área útil 4 Quartos 6 Banheiros 6 Vagas,R$ 22.000,"SHIS QL 12, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-no-lago-sul-2947656051.html,30-07-20
544,Casa 4 Quartos 2 Suítes Churrasqueira na Qsa 04,220 m² área total 220 m² área útil 4 Quartos 6 Banheiros,R$ 4.600,"Quadra QSA 4 25, Taguatinga Sul, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-4-quartos-2-suites-churrasqueira-na-qsa-04-2947648470.html,30-07-20
545,Casa - Residencial Interlagos,350 m² área total 3 Quartos 1 Banheiro 4 Vagas,R$ 3.700,"Residencial Interlagos, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-residencial-interlagos-2947649668.html,30-07-20
546,Casa - Morada Do Sol,2 Quartos 2 Banheiros 2 Vagas,R$ 1.200,"Centro, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-morada-do-sol-2947647147.html,30-07-20
547,"Shis Qi 15 – Oportunidade. Imóvel em Excelente Estado. Lazer Completo, R$10.000",540 m² área total 490 m² área útil 4 Quartos 5 Banheiros 4 Vagas,R$ 9.650,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-oportunidade.-imovel-em-excelente-estado.-2947641615.html,30-07-20
548,Casa para Aluguel na Ql 26 Lago Sul Com Área De Lazer 4 Quartos,800 m² área total 500 m² área útil 4 Quartos 4 Vagas,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-na-ql-26-lago-sul-com-area-de-lazer-2947643536.html,30-07-20
549,Qsd 20 - Casa Com 3 Dormitórios para Alugar - Taguatinga Sul/df,90 m² área total 90 m² área útil 3 Quartos 1 Banheiro,R$ 850,"Taguatinga Sul, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qsd-20-casa-com-3-dormitorios-para-alugar-2947617013.html,30-07-20
550,Sobrado Grande! Esquinão - Terreno Vazado!,430 m² área total 430 m² área útil 5 Quartos 5 Banheiros 11 Vagas,R$ 5.000,"QE 20 CONJUNTO M , Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/sobrado-grande!-esquinao-terreno-vazado!-2947597183.html,30-07-20
551,"Casa Com 3 Dormitórios para Alugar, 90 m² Por R$2.500,00/mês - Guará I - Guará/df",90 m² área total 90 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 2.300,"Quadra QI 1 Conjunto X 0, Guara I, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-90-m-sup2--por-2947573239.html,30-07-20
552,Qsc 23 Casa 16,3 Quartos 1 Banheiro,R$ 1.100,"Quadra QSC 23, Taguatinga Sul, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qsc-23-casa-16-2947575477.html,30-07-20
553,Shis Ql 18 - 4 Suites,1200 m² área total 450 m² área útil 4 Quartos 7 Banheiros 5 Vagas,R$ 11.000,"SHIS QL 18 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-18-4-suites-2947545636.html,30-07-20
554,"Excelente Casa Nascente, Localização Privilegiada em Águas Claras",260 m² área total 260 m² área útil 4 Quartos 4 Banheiros 1 Vaga,R$ 3.200,"Areal, Águas Claras",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-nascente-localizacao-privilegiada-em-2947522637.html,30-07-20
555,Shis Ql 22 - Casa 4 Quartos Lago Sul,1200 m² área total 490 m² área útil 4 Quartos 5 Banheiros 5 Vagas,R$ 12.000,"SHIS QL 22 CONJUTO 08, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-22-casa-4-quartos-lago-sul-2947525162.html,30-07-20
556,Qnl 12 Conjunto E,60 m² área total 60 m² área útil 1 Quarto 1 Banheiro 2 Vagas,R$ 700,"QNL 12 CONJUNTO E 13, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnl-12-conjunto-e-2947464551.html,30-07-20
557,"Casa para Aluguel - Setor Sudoeste, 3 Quartos, 200 m²",200 m² área total 200 m² área útil 3 Quartos 3 Banheiros 3 Vagas,R$ 2.800,"Rua C-53, Setor Sudoeste, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-sudoeste-3-quartos-200-2947451276.html,30-07-20
558,Shis Qi 9 Casa Lago Sul Escritorio Oportunidade,1200 m² área total 750 m² área útil 5 Quartos 5 Vagas,R$ 11.900,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-9-casa-lago-sul-escritorio-oportunidade-2947451968.html,30-07-20
559,"Casa para Aluguel - Setor Pedro Ludovico, 4 Quartos, 200 m²",200 m² área total 200 m² área útil 4 Quartos 2 Banheiros 5 Vagas,R$ 2.100,"Rua Fortaleza, Setor Pedro Ludovico, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-pedro-ludovico-4-quartos-2947399056.html,30-07-20
560,"Casa para Aluguel - Guará, 3 Quartos, 90 m²",90 m² área total 90 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 2.300,"Qi 1, Centro, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-guara-3-quartos-90-m-sup2-2947398639.html,30-07-20
561,Shis Qi 23 Lago Sul - Excelente Casa Condomínio Alto Padrão,2000 m² área total 1000 m² área útil 5 Quartos 8 Banheiros 4 Vagas,R$ 28.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-23-lago-sul-excelente-casa-condominio-alto-2947374045.html,30-07-20
562,"Noble Aluga Esplendida Casa, 06 Qts na Qd 09 St. Leste.",540 m² área total 540 m² área útil 6 Quartos 4 Banheiros 3 Vagas,R$ 3.810,"Setor Leste, Gama",,,,,https://www.wimoveis.com.br/propriedades/noble-aluga-esplendida-casa-06-qts-na-qd-09-st.-2947350090.html,30-07-20
563,Alugo Casa De 02 Quartos na Qms 41 Lote 02 Setor De Mansões/ Sobradinho - Df,68 m² área total 68 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 900,"QMS 41 LOTE 02 , Setor De Mansões De Sobradinho, Sobradinho",,,,,https://www.wimoveis.com.br/propriedades/alugo-casa-de-02-quartos-na-qms-41-lote-02-setor-de-2947320302.html,30-07-20
564,"Casa para Aluguel - Núcleo Bandeirante, 5 Quartos, 350 m²",350 m² área total 350 m² área útil 5 Quartos 5 Banheiros 3 Vagas,R$ 5.300,"Rua 7, Nucleo Bandeirante, Núcleo Bandeirante",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-nucleo-bandeirante-5-quartos-350-2947317443.html,30-07-20
565,Shis Qi 5 Ch Terreno 9.600 m²,9600 m² área total 8 Quartos 10 Banheiros 20 Vagas,R$ 50.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-5-ch-terreno-9.600-m-sup2-2947293750.html,30-07-20
566,"Casa para Alugar Com 1 Quarto, 35 m²",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 650,"Quadra QNM 40 11, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-1-quarto-35-m-sup2-2947233830.html,30-07-20
567,"Casa Com 1 Dormitório para Alugar, 35 m² Por R$700/mês - Taguatinga Norte - Taguatinga/df",35 m² área total 35 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 650,"Quadra QNM 40 11, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-1-dormitorio-para-alugar-35-m-sup2--por-2947233786.html,30-07-20
568,"Casa para Aluguel - Parque Amazônia, 2 Quartos, 70 m²",70 m² área total 70 m² área útil 2 Quartos 1 Banheiro,R$ 800,"Rua C-176, Parque Amazônia, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-parque-amazonia-2-quartos-70-2947228033.html,30-07-20
569,"Casa Com 3 Dormitórios para Alugar, 112 m² Por R$1.000,00/mês - Samambaia Norte - Samambaia/df",120 m² área total 112 m² área útil 3 Quartos 1 Banheiro 2 Vagas,R$ 1.000,"Quadra QR 410 Conjunto 8 0, Samambaia Norte, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-112-m-sup2--por-2947233813.html,30-07-20
570,"Casa para Aluguel - Setor Marista, 3 Quartos, 95 m²",95 m² área total 95 m² área útil 3 Quartos 2 Banheiros,R$ 4.500,"Rua 144, Setor Marista, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-aluguel-setor-marista-3-quartos-95-2947228129.html,30-07-20
571,"Casa Com 3 Dormitórios para Alugar, 110 m² Por R$1.300,00/mês - Ceilândia Sul - Ceilândia/df",250 m² área total 110 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 950,"Quadra QNM 5 Conjunto E 45, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-110-m-sup2--por-2947233810.html,30-07-20
572,Shis Ql 26 Conjunto 06 Casa 01,700 m² área total 700 m² área útil 5 Quartos 0 Banheiros 6 Vagas,R$ 13.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-26-conjunto-06-casa-01-2947237095.html,30-07-20
573,Casa - Setor De Habitações Individuais Sul,800 m² área total 800 m² área útil 8 Quartos,R$ 32.000,"SHIS QI 9, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2947246559.html,30-07-20
574,Casa - Setor De Habitações Individuais Sul,1800 m² área total 800 m² área útil 4 Quartos 6 Banheiros 7 Vagas,R$ 18.000,"SHIS QL 16, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2947220509.html,30-07-20
575,Casa - Setor De Habitações Individuais Norte,1320 m² área total 900 m² área útil 5 Quartos 8 Banheiros 10 Vagas,R$ 18.000,"SHIN QI 2, Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-norte-2947220504.html,30-07-20
576,Mansão Com Projeto Arrojado – 4 Suítes – 7 Vagas – 979 m² (útil) – 2.800 m² (Lote),2800 m² área total 979 m² área útil 0 Quartos 7 Banheiros 7 Vagas,R$ 28.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/mansao-com-projeto-arrojado-4-suites-7-vagas-979-2947210203.html,30-07-20
577,"Casa Aluguel, Village, Formosa - Go",250 m² área total 3 Quartos 1 Banheiro 4 Vagas,R$ 800,"RUA BENEDITO TASSO DUTRA, Parque São Francisco, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-aluguel-village-formosa-go-2947219433.html,30-07-20
578,Condominio Ville De Montagne!,270 m² área total 270 m² área útil 4 Quartos 2 Banheiros 2 Vagas,R$ 4.500,"Condomínio Ville de Montagne, Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-ville-de-montagne!-2947192671.html,30-07-20
